0.997755331089
3400,1
3856,-1
4904,-1
3812,-1
1117,-1
1066,-1
4627,-1
1255,-1
1556,1
1472,1
1912,1
62,-1
2697,1
4469,-1
1741,1
2963,-1
2348,-1
394,1
3845,1
781,-1
1632,1
1940,-1
1754,1
4118,-1
1062,-1
3900,-1
4071,1
2052,1
2430,-1
1311,1
418,-1
3708,-1
2386,1
2989,-1
1779,-1
3680,-1
2180,-1
294,1
4271,1
2441,1
4880,-1
973,1
3212,1
4838,-1
3405,1
3643,-1
2787,-1
1854,-1
483,-1
2588,1
3178,1
179,1
4423,-1
3870,1
4224,1
684,-1
4430,-1
3763,-1
1258,1
2766,-1
629,1
4922,-1
1165,-1
3668,-1
4902,1
191,1
4436,-1
4284,-1
2342,-1
1294,-1
4694,-1
221,-1
2857,1
345,1
3833,-1
4388,-1
1104,-1
696,1
1876,1
941,-1
586,-1
4760,-1
1519,-1
2514,-1
2443,1
2394,-1
1056,1
1052,1
2544,-1
4327,-1
3742,1
1228,-1
1964,-1
4475,-1
3862,-1
1559,1
3695,-1
1250,1
4437,1
832,-1
441,1
1924,1
3244,-1
4598,-1
3993,-1
1932,-1
3772,1
1573,1
3255,1
77,-1
802,-1
1142,1
631,1
4748,1
3403,1
3203,-1
4889,-1
2361,-1
3013,1
4251,1
3130,-1
3724,-1
660,1
1958,-1
3414,-1
1141,1
3588,1
795,1
3413,1
3919,1
1050,1
4465,-1
4339,-1
2159,-1
3385,-1
210,1
2937,-1
3478,-1
2082,-1
577,1
4185,1
3746,-1
4192,1
4830,1
2248,-1
2538,1
2737,1
3207,-1
1590,-1
1231,-1
2890,-1
2795,-1
321,-1
3612,1
281,1
2189,1
3240,1
3922,-1
1176,-1
290,-1
3571,1
745,-1
1417,-1
4468,-1
3597,-1
3830,1
3546,1
1561,-1
4007,1
169,-1
1936,-1
4536,-1
98,1
1453,1
3885,-1
2326,1
1785,1
480,1
3987,1
2171,-1
3184,1
209,1
1375,1
3552,-1
4962,1
2314,-1
534,-1
2453,-1
2995,-1
550,-1
3980,-1
3419,1
302,-1
3536,1
4452,-1
523,1
106,1
4934,1
581,1
4771,-1
1210,1
1865,-1
657,-1
3475,1
1747,1
4228,-1
1160,1
2611,-1
501,1
2429,1
2505,1
419,-1
3374,-1
3515,1
1280,1
3607,-1
3992,-1
1305,-1
4938,-1
4732,-1
4017,1
2356,1
2944,-1
3648,-1
3829,1
3114,-1
1304,-1
2834,-1
212,-1
31,1
917,1
465,1
2659,-1
4438,1
399,-1
2512,1
309,-1
1459,-1
4376,1
4640,-1
4065,1
3528,-1
1161,-1
1540,1
3689,-1
4588,-1
2303,-1
1315,1
357,1
3867,1
4050,-1
617,-1
2155,1
2913,-1
1808,-1
238,-1
3894,1
2614,-1
3861,1
1089,1
3853,1
970,1
1041,-1
2220,1
2825,-1
1340,1
2636,-1
202,1
2074,1
4999,-1
4551,-1
4641,1
257,-1
1946,-1
3628,1
1522,-1
743,-1
3154,-1
4409,-1
1520,-1
954,-1
2497,1
3152,-1
1128,1
4322,-1
3020,-1
2677,1
2695,-1
1881,-1
367,1
2812,1
4177,-1
1805,1
3581,1
3603,-1
4847,-1
1257,-1
4449,1
1937,-1
3146,-1
1511,-1
4835,-1
930,-1
2998,1
3479,1
3337,1
4896,1
30,1
3305,1
4486,1
3920,-1
4381,1
3111,1
2499,-1
2640,-1
3317,1
4614,-1
2592,1
2285,-1
291,1
4635,1
2442,-1
1033,-1
1927,1
2936,-1
4792,-1
1844,-1
1917,-1
2234,-1
4586,-1
1507,-1
2906,1
2263,1
706,1
2903,-1
584,1
3866,1
2808,1
4361,1
2793,1
736,1
1598,-1
2810,1
3798,-1
2586,-1
792,-1
2935,1
2428,1
4252,-1
1014,-1
705,1
4887,-1
4421,1
2027,-1
1692,-1
3338,-1
1169,-1
4812,1
2177,-1
1179,1
2379,1
4264,-1
2132,-1
1961,-1
3442,-1
1150,-1
4625,-1
4265,-1
473,-1
1745,1
4829,-1
4868,-1
4414,-1
2324,1
2867,-1
558,1
71,-1
3619,-1
4332,1
3722,-1
642,1
3466,-1
2703,-1
1943,1
4859,-1
974,1
4020,1
1784,1
4683,1
4945,1
4840,-1
3293,-1
4653,1
1699,-1
153,1
3601,-1
3142,1
908,-1
4247,-1
1762,-1
2813,-1
4759,1
4648,1
4516,-1
25,-1
4737,1
945,1
86,1
4927,1
726,-1
402,-1
3759,-1
250,1
3728,1
1198,1
712,-1
3967,-1
135,-1
303,-1
2359,1
2258,1
4526,-1
403,-1
3532,-1
4184,-1
996,-1
957,-1
139,1
3209,-1
2548,-1
553,-1
1186,-1
2211,1
1981,-1
2255,-1
4498,-1
3179,1
194,-1
3447,-1
2242,1
2529,-1
2398,1
648,-1
3583,-1
2632,1
886,-1
2199,1
2478,-1
2581,-1
1494,1
2064,1
2692,1
4272,-1
4917,1
4692,-1
3745,1
2133,-1
3982,-1
2702,1
4784,1
94,-1
1968,-1
1218,1
1157,1
2901,-1
1959,1
4949,-1
1650,-1
2364,1
2119,-1
3411,1
545,-1
3087,-1
2033,1
126,-1
2518,1
4531,1
4036,1
1843,-1
1950,-1
1185,1
789,1
2104,1
1668,-1
2479,-1
4628,-1
2682,-1
606,-1
2805,1
3229,-1
1828,1
2856,-1
1694,1
50,1
4530,1
4613,-1
105,-1
293,1
4504,-1
1833,-1
2654,-1
9,-1
4567,1
4693,1
2122,-1
777,-1
1505,-1
846,1
146,-1
2019,-1
3445,-1
1138,-1
3049,1
4882,-1
3029,1
1587,1
152,-1
1630,-1
2887,1
3924,-1
2048,-1
4827,-1
3734,-1
4276,1
3729,-1
4809,-1
4909,-1
3854,1
2546,1
4165,1
4093,-1
4564,-1
3077,1
3158,1
4197,1
2012,-1
3738,-1
729,-1
1801,1
1353,-1
850,1
3730,1
4898,-1
3192,-1
1299,-1
2827,1
3761,1
3996,-1
860,-1
2707,1
4751,-1
1324,-1
3107,-1
2751,-1
4742,-1
3392,-1
4415,-1
1436,-1
3464,-1
646,-1
1518,1
2894,-1
1709,-1
3308,-1
4145,-1
1351,1
3299,1
4673,1
3611,1
3138,-1
693,1
2247,-1
1974,1
3106,1
328,1
3388,-1
3168,-1
1172,-1
170,1
4690,1
1662,-1
1265,-1
3815,-1
2905,-1
1719,1
4481,-1
1911,-1
3773,-1
3884,-1
4451,-1
2607,-1
3608,-1
2207,-1
531,-1
3417,-1
4770,-1
3270,1
333,1
1015,-1
1113,-1
4349,1
24,-1
3805,1
2111,1
4535,1
2966,-1
4905,-1
4997,1
1006,1
1313,1
4637,-1
416,-1
4931,1
3223,-1
1820,1
311,1
1991,1
1334,-1
2541,1
4497,1
2408,-1
3340,-1
632,-1
417,1
1339,1
1037,-1
565,-1
3189,-1
3938,-1
653,1
4467,-1
3195,1
397,1
4222,-1
3127,-1
2615,1
1623,1
236,1
2602,1
3521,-1
4060,-1
1202,1
3524,1
346,1
3602,1
4600,1
3239,1
4815,1
1914,1
1044,1
4684,1
3160,1
3151,1
3346,1
3886,-1
3559,1
2587,-1
1061,-1
454,-1
3639,-1
1740,-1
2337,1
391,-1
858,-1
3799,-1
2397,-1
2736,1
96,-1
3347,1
1736,1
3766,1
2094,1
2878,-1
4876,1
2472,1
4318,1
4299,1
1804,-1
2720,-1
1957,-1
2059,-1
2028,1
1571,1
1348,-1
4895,1
2554,1
4687,-1
3314,-1
4457,-1
3190,-1
495,1
1380,-1
2146,-1
4195,-1
1296,1
4793,1
4768,1
1870,1
841,1
2380,1
2051,1
3387,1
1700,-1
1722,1
2684,-1
1928,1
4300,1
1290,-1
1673,-1
2604,-1
4417,1
2715,1
530,1
3038,1
3253,-1
347,-1
4067,-1
2070,-1
1302,1
4250,1
2093,1
4231,1
63,1
276,-1
2726,1
2312,-1
2118,-1
4306,-1
3775,-1
4328,1
2650,-1
4239,-1
1510,1
3849,1
348,1
1026,1
3887,-1
3085,1
697,-1
110,1
2288,-1
3949,-1
1199,1
2178,-1
2282,-1
547,-1
2383,1
242,-1
118,-1
344,-1
72,1
1092,-1
1566,1
2800,-1
4821,-1
1922,-1
1687,-1
3153,1
799,-1
608,1
2336,1
2197,1
1112,-1
4855,-1
4664,-1
3256,1
2496,-1
4985,1
3196,-1
1678,-1
1355,-1
1469,-1
4826,1
3213,-1
2099,1
1690,1
2754,1
1970,1
190,1
4571,1
4951,-1
378,1
2346,1
2134,-1
3999,1
3509,-1
4631,-1
2347,-1
3788,-1
1392,1
3768,1
4763,-1
3378,1
4257,1
3736,1
1045,1
1369,-1
1781,1
3963,1
1826,1
1885,-1
1888,1
678,-1
1106,-1
1575,1
3149,-1
1717,1
4601,-1
2409,-1
828,-1
909,-1
4915,1
130,-1
3698,-1
66,-1
3491,-1
1800,1
1282,1
4538,-1
3370,1
535,1
428,-1
4711,-1
1480,-1
2556,-1
3760,-1
3205,-1
2618,-1
758,1
2433,1
1493,-1
3616,-1
4267,-1
3092,-1
2603,-1
4479,-1
1415,-1
3727,-1
2009,-1
3855,1
3429,-1
1866,-1
3632,1
914,-1
4379,-1
2014,-1
3511,-1
3933,1
3493,-1
3974,1
4048,-1
3665,-1
1360,1
2876,-1
4288,1
1301,1
2217,1
3282,-1
3284,-1
2930,-1
3428,-1
4353,1
