0.888888888889
2111,-1
3569,1
50,1
2634,1
280,1
4800,1
85,1
4134,1
3340,1
1656,-1
4160,1
3150,1
1313,-1
4269,1
3686,1
55,1
4182,1
1389,1
3093,1
328,1
4395,1
3118,1
605,1
4578,1
3379,1
2196,-1
245,1
4168,-1
1700,1
1159,1
3033,1
469,-1
2669,1
1360,-1
938,-1
1621,-1
1279,1
2936,1
4308,-1
4890,1
2104,1
244,-1
2941,1
4278,1
1014,1
154,1
785,1
2794,1
2671,1
2766,1
2707,-1
1280,-1
4047,-1
766,1
3734,1
3062,1
1093,1
1906,1
2555,1
4803,-1
1233,1
4490,1
2653,1
4206,1
4560,1
857,1
1115,1
1372,1
1638,1
4661,-1
4623,-1
1178,-1
1102,1
2035,-1
1666,1
3758,-1
955,1
4848,-1
4899,-1
4458,1
4344,1
3317,1
4938,1
2614,1
3718,1
121,1
830,1
431,-1
1462,1
2497,-1
482,1
4684,1
1730,1
1567,-1
350,1
3110,1
451,1
980,1
4929,1
2919,-1
4114,1
2916,1
2255,1
4518,1
2873,1
2799,-1
2471,1
2157,1
3579,1
1411,1
208,-1
4161,1
3921,1
2281,1
2525,1
65,-1
1726,1
4532,1
4690,-1
3253,1
4825,1
4728,1
2229,1
2432,1
295,1
3980,1
1192,1
4629,-1
4121,-1
145,1
3599,1
2832,1
4607,1
147,-1
1980,1
1538,-1
4061,1
2249,-1
4173,1
599,1
256,1
1307,1
1831,1
2036,1
1119,1
3491,1
3320,1
1433,-1
4995,1
757,1
1346,-1
2285,1
2722,1
423,-1
3444,1
3179,-1
3196,1
4871,1
4391,1
2881,1
2867,1
2581,1
3544,1
2954,1
4650,1
4355,1
2840,1
3221,1
4744,1
3116,-1
3875,1
1006,1
4948,1
2173,-1
3555,-1
535,1
1180,1
677,1
2059,1
2029,1
632,1
942,-1
2629,1
867,-1
2777,1
2592,1
665,-1
1907,1
243,-1
1463,1
455,1
4722,1
206,1
122,1
2773,1
2586,1
4679,1
2717,1
4339,1
4603,-1
3396,1
2701,-1
3140,1
1120,1
1941,1
788,-1
1051,1
3945,1
804,1
3586,1
4914,1
1759,1
224,-1
3541,1
4544,-1
1713,1
3332,1
1472,1
1733,1
2675,1
2008,-1
4275,1
4775,1
4982,1
3032,1
2141,1
1291,1
385,1
519,1
2183,1
912,-1
1746,-1
3027,1
3306,1
1659,1
4675,1
3431,1
157,-1
4342,-1
848,1
2365,1
3790,1
1215,1
2637,1
25,1
1617,1
1410,1
671,1
2908,1
3959,1
3346,1
176,1
4222,1
4365,1
684,1
591,1
2721,-1
4713,1
4084,1
3254,1
272,1
1517,1
4171,-1
1687,1
643,1
514,1
3013,-1
4184,1
2705,1
144,1
507,1
1156,1
1097,1
4046,1
1947,1
3994,-1
3682,1
3996,1
2025,1
1046,1
3504,1
2459,-1
409,1
1757,1
4430,1
1786,1
934,1
3313,1
267,1
2702,-1
647,1
3561,1
3319,1
1072,1
2363,-1
2862,1
2313,-1
2688,1
3176,1
486,-1
3455,1
1095,1
309,1
4112,-1
2988,1
3706,1
2155,-1
916,1
1484,1
3496,-1
4315,1
2370,1
3039,1
2610,-1
2800,1
588,1
3184,-1
990,1
390,-1
1151,1
4020,1
284,1
4812,1
1295,1
3363,-1
7,1
2380,1
3731,1
1448,1
3877,1
2542,1
2940,1
2918,1
2434,1
3256,-1
1428,1
1720,1
1195,1
1535,-1
3811,1
3211,1
349,1
282,-1
143,1
1800,-1
1261,1
181,-1
2191,1
3733,1
1534,1
3185,1
112,1
330,-1
3399,1
529,1
3188,1
4520,1
4741,1
2428,-1
2819,-1
2302,1
3915,1
1915,-1
1807,1
1391,1
3161,1
999,1
828,1
1689,1
4414,1
1636,1
4110,-1
1821,1
837,1
3259,1
631,-1
4866,-1
4924,1
1013,1
3199,-1
391,1
3730,1
238,1
1770,1
2633,1
3855,1
4739,1
2695,1
3853,1
3499,1
1741,-1
4178,1
3964,1
1265,1
2221,1
1030,1
392,1
4332,-1
1599,1
249,1
923,1
4274,1
1224,1
4142,1
1287,1
287,1
1926,1
780,1
4503,1
4565,1
3001,-1
4009,1
508,1
807,1
3342,1
1091,-1
1227,1
300,1
184,1
1341,1
3716,1
1394,1
1769,-1
1840,1
2050,1
2574,-1
237,1
1650,1
2957,1
4698,1
1553,1
2441,-1
864,-1
533,-1
4464,-1
2144,1
3689,1
3410,1
2331,1
3359,-1
408,1
1104,1
418,1
2305,1
3478,1
2178,1
1352,1
